319,1165.88366699219,456.606903076172,1334.16870117188,615.254211425781,1323.7421875,887.7421875,870.5,882.055541992188,853.944030761719,700.878051757812,954.5,474.5
320,1166.5,458,1334.88146972656,617.851867675781,1322.80895996094,889.970703125,870.769775390625,884.810668945312,853.5,704,956.5,474.823516845703
321,1165.5,461.5,1335.72387695312,619.5,1323.39038085938,889.585571289062,870.308044433594,886.793579101562,853.810241699219,706.030944824219,957.786926269531,479.160858154297
322,1165.5,466.5,1337.07421875,621.492065429688,1323.36059570312,891.451965332031,870.751647949219,889.328857421875,853.129028320312,709.149475097656,957.649536132812,481.910766601562
323,1166.76086425781,471.5,1338.88244628906,623.97216796875,1324.50280761719,890.387329101562,869.433898925781,891.902526855469,853.125854492188,711.776306152344,960.915405273438,485.5
324,1164.70629882812,474.720275878906,1339.92687988281,625.536560058594,1324.95690917969,891.523010253906,869.5,895.5,852.119018554688,714.880981445312,960.977844238281,487.986175537109
325,1163.859375,479.776031494141,1340.96667480469,628.54150390625,1323.5,894,869.983825683594,898.456420898438,852.480529785156,718.488403320312,962.935363769531,494.264038085938
326,1165.2001953125,485.237121582031,1342.13330078125,630.866638183594,1323.57055664062,895.3974609375,869.009765625,900.667053222656,852.319091796875,721.78173828125,965.650268554688,495.3046875
327,1164.7158203125,489.464996337891,1342.7109375,632.7109375,1324.5,895.5,869.845825195312,904.646728515625,852,724.732849121094,966.173645019531,500.300842285156
328,1165,494.717376708984,1343.69323730469,634.803039550781,1324.92041015625,894.946899414062,867.584899902344,906.129516601562,851.5,727.938354492188,967.458435058594,504.470336914062
329,1162.83154296875,498.249053955078,1344.91638183594,636.564086914062,1325.74487304688,895.859436035156,868.251892089844,909.447387695312,851.760192871094,731.139099121094,971.217956542969,508.474365234375
330,1162.41625976562,502.802581787109,1345.58996582031,638.246826171875,1326.4365234375,896.146545410156,869.177062988281,913.645935058594,850.258972167969,733.98974609375,974.068481445312,511.695007324219
331,1162.73547363281,506.0830078125,1346.79223632812,639.796325683594,1325.72216796875,898.364196777344,868.7119140625,915.345703125,851.5,737.136352539062,975.5,517
332,1163.78942871094,508.32275390625,1347.53979492188,641.507263183594,1327.33166503906,897.678771972656,869.5,917.5,850.5,738.5,975.7431640625,520.964965820312
333,1163.63232421875,509.209594726562,1348.27453613281,641.060485839844,1326.95654296875,898.201171875,868.721069335938,917.334716796875,849.731323242188,739.403015136719,976.214294433594,522.928588867188
334,1163.76794433594,509.324920654297,1348.31408691406,641.577941894531,1325.94702148438,899.946960449219,868.939758300781,917.855407714844,850.782287597656,740.544921875,976.775512695312,522.368957519531
335,1164,509.240509033203,1348.60876464844,641.173583984375,1325.94702148438,899.946960449219,867.929748535156,917.444213867188,849.636169433594,739.606323242188,978.755554199219,520.54833984375
336,1164.11364746094,509.127502441406,1348.60876464844,641.173583984375,1327.51293945312,898.010925292969,868.939758300781,917.855407714844,849.636169433594,739.606323242188,977.206726074219,521.9091796875
337,1163.5,509.175323486328,1348.52624511719,641.16015625,1325.8486328125,899.899108886719,868.095642089844,917.206298828125,850.554138183594,740.303588867188,978,521.5
338,1162.89245605469,509.22265625,1348.36706542969,640.97705078125,1327.45690917969,898.278442382812,868,917.5,850.5,740.5,978.7021484375,519.957458496094
339,1163.5,509.409088134766,1348.49572753906,641.010314941406,1326.48022460938,899.170227050781,867.840759277344,917.611022949219,850.5,740.5,978.5,521
340,1163.5,509.175323486328,1348.71105957031,641.238647460938,1326.5,899,868,917.5,850.953491210938,740.488708496094,977.656921386719,522.739685058594
341,1163.5,509.409088134766,1348.53820800781,640.86572265625,1326.65979003906,898.5498046875,867.5,917.5,849.636169433594,739.606323242188,978.296325683594,521.148132324219
342,1163.5,509.409088134766,1348.87194824219,641.23974609375,1326,899.5,868.10498046875,917.19287109375,850.713317871094,740.713317871094,976.929870605469,523.193969726562
343,1163.63122558594,509.480682373047,1348.46215820312,641.39501953125,1326.5,898.5,868.444274902344,917.63916015625,850.5,740.5,978.134399414062,521.422973632812
344,1163.06518554688,509.537261962891,1348.46215820312,641.39501953125,1326.6845703125,898.684631347656,868.5,917.5,850.246459960938,740.246459960938,977.929992675781,522.77001953125
345,1163.08471679688,509.555572509766,1348.48510742188,641.053588867188,1326,899.5,868.474792480469,917.597106933594,850.5,740.355102539062,977.823547363281,521.411743164062
346,1163.66662597656,509.5,1348.59460449219,641.259582519531,1325.8486328125,899.899108886719,869.175231933594,918.237182617188,849.75,739.416687011719,977.232238769531,522.692443847656
347,1164.06384277344,509.688446044922,1348.66357421875,641.389404296875,1326.84094238281,898.840881347656,868.931823730469,918.068176269531,850.5,740.5,977.279113769531,522.074768066406
348,1163.08471679688,509.555572509766,1348.47192382812,641.028625488281,1326.84094238281,898.840881347656,868.5966796875,918.005554199219,849.5,739.5,978.570373535156,520.545227050781
349,1162.90270996094,509.46337890625,1348.46215820312,641.39501953125,1327.244140625,898.290832519531,868.5966796875,918.005554199219,850.472961425781,740.472961425781,978.712097167969,520.784362792969
350,1163.1201171875,509.573516845703,1348.47216796875,641.246032714844,1325.79541015625,899.795471191406,868.3955078125,917.706237792969,850.956787109375,740.604553222656,977,523.5
351,1163.08471679688,509.555572509766,1348.53588867188,641.267944335938,1327.33215332031,898.023254394531,868.3955078125,917.706237792969,850.5,740.5,978.879333496094,519.327575683594
352,1162.90270996094,509.46337890625,1348.30053710938,640.943786621094,1326.48022460938,899.170227050781,868.3955078125,917.706237792969,850.5,740.639221191406,977.232788085938,521.232788085938
353,1163.41589355469,509.723266601562,1348.20141601562,641.191772460938,1325.94287109375,899.950988769531,868.474792480469,917.597106933594,849.647766113281,739.937438964844,978.5,520.5
354,1163.41589355469,509.723266601562,1348.39099121094,640.876159667969,1326.5107421875,898.758422851562,868.474792480469,917.597106933594,850.478515625,740.3603515625,977.120178222656,522.716003417969
